geoid,name,percent_high_school,percent_vehicle,percent_employed,percent_not_disabled,gini_index,reverse_gini,resilience
51087200139,"Census Tract 2001.39, Henrico County, Virginia",94.8,90.9,90.9,91.7,0.433,56.7,0.85
51087200415,"Census Tract 2004.15, Henrico County, Virginia",92.3,100,95.3,96.4,0.4926,50.74,0.86948
51087200907,"Census Tract 2009.07, Henrico County, Virginia",94.8,89.9,98.2,93.4,0.4092,59.08,0.87076
51087200144,"Census Tract 2001.44, Henrico County, Virginia",98.7,98,95.7,95.6,0.3536,64.64,0.90528
51087201206,"Census Tract 2012.06, Henrico County, Virginia",89.6,90.6,91.8,77.6,0.4317,56.83,0.81286
51061930703,"Census Tract 9307.03, Fauquier County, Virginia",89,98.2,98.6,91.1,0.3523,64.77,0.88334
51810044805,"Census Tract 448.05, Virginia Beach city, Virginia",98.1,97.3,95.2,87.6,0.2791,72.09,0.90058
51810045412,"Census Tract 454.12, Virginia Beach city, Virginia",95.7,98.3,99.6,89.5,0.4489,55.11,0.87642
51001090700,"Census Tract 907, Accomack County, Virginia",87.1,91.8,97.5,88.6,0.3866,61.34,0.85268
51069050807,"Census Tract 508.07, Frederick County, Virginia",91.1,96.2,98.8,93.3,0.3798,62.02,0.88284
51610500100,"Census Tract 5001, Falls Church city, Virginia",97.2,89.5,96.7,96,0.4193,58.07,0.87494
51121021502,"Census Tract 215.02, Montgomery County, Virginia",96.3,98.5,97.6,85,0.3807,61.93,0.87866
51067020301,"Census Tract 203.01, Franklin County, Virginia",85.4,98.3,93.5,82.9,0.4175,58.25,0.8367
51065020200,"Census Tract 202, Fluvanna County, Virginia",88.8,97.5,98.8,91.6,0.421,57.9,0.8692
51173030500,"Census Tract 305, Smyth County, Virginia",81.4,92.6,96.4,78.5,0.4125,58.75,0.8153
51173030702,"Census Tract 307.02, Smyth County, Virginia",87.8,94.8,92,81.4,0.3692,63.08,0.83816
51550021016,"Census Tract 210.16, Chesapeake city, Virginia",97.2,94.2,98.5,91.5,0.4644,53.56,0.86992
51181860100,"Census Tract 8601, Surry County, Virginia",85.1,88,95.7,85.5,0.4706,52.94,0.81448
51013100900,"Census Tract 1009, Arlington County, Virginia",92.6,90,97,94.6,0.4646,53.54,0.85548
51013100500,"Census Tract 1005, Arlington County, Virginia",98.7,97.6,97,98.8,0.4105,58.95,0.9021
51071930400,"Census Tract 9304, Giles County, Virginia",83.8,95.3,93,90.1,0.3469,65.31,0.85502
51107611027,"Census Tract 6110.27, Loudoun County, Virginia",93.3,93.2,100,96.4,0.2784,72.16,0.91012
51143011302,"Census Tract 113.02, Pittsylvania County, Virginia",92.7,94.8,100,92.8,0.371,62.9,0.8864
51143010900,"Census Tract 109, Pittsylvania County, Virginia",85.1,97.1,96.6,93.9,0.3449,65.51,0.87642
51197050302,"Census Tract 503.02, Wythe County, Virginia",89.5,92.7,98,83.9,0.3672,63.28,0.85476
51163930301,"Census Tract 9303.01, Rockbridge County, Virginia",89.5,97.6,96.2,91,0.4559,54.41,0.85742
51650010504,"Census Tract 105.04, Hampton city, Virginia",82.7,73.5,93.8,83.6,0.5637,43.63,0.75446
51143010302,"Census Tract 103.02, Pittsylvania County, Virginia",80.1,95.3,98.6,77.2,0.4635,53.65,0.8097
51143011200,"Census Tract 112, Pittsylvania County, Virginia",89.8,97,92.5,90.2,0.4417,55.83,0.85066
51191010301,"Census Tract 103.01, Washington County, Virginia",88.8,94.4,98.8,86.2,0.3473,65.27,0.86694
51037930101,"Census Tract 9301.01, Charlotte County, Virginia",82.5,87.5,93.6,88.7,0.4453,55.47,0.81554
51053840602,"Census Tract 8406.02, Dinwiddie County, Virginia",87.8,100,100,94.2,0.4224,57.76,0.87952
51139030401,"Census Tract 304.01, Page County, Virginia",79,88.3,83.7,82.1,0.3841,61.59,0.78938
51139030500,"Census Tract 305, Page County, Virginia",85.6,95.8,96.5,85.1,0.4105,58.95,0.8439
51770000300,"Census Tract 3, Roanoke city, Virginia",88.1,93.8,89,94.3,0.3532,64.68,0.85976
51097950500,"Census Tract 9505, King and Queen County, Virginia",92.3,94.7,99.5,91.1,0.421,57.9,0.871
51005080301,"Census Tract 803.01, Alleghany County, Virginia",93.2,100,99.1,88.3,0.3619,63.81,0.88882
51127700100,"Census Tract 7001, New Kent County, Virginia",92,98.5,96.5,92.1,0.333,66.7,0.8916
51550021305,"Census Tract 213.05, Chesapeake city, Virginia",98.4,100,95.6,80.5,0.2056,79.44,0.90788
51107610102,"Census Tract 6101.02, Loudoun County, Virginia",94.3,97.9,95.2,95,0.3384,66.16,0.89712
51700032225,"Census Tract 322.25, Newport News city, Virginia",90.1,81.5,98.7,80.4,0.3759,62.41,0.82622
51810041002,"Census Tract 410.02, Virginia Beach city, Virginia",73.4,99,97.8,93.6,0.366,63.4,0.8544
51810042000,"Census Tract 420, Virginia Beach city, Virginia",97.6,100,100,95.2,0.4456,55.44,0.89648
51810043002,"Census Tract 430.02, Virginia Beach city, Virginia",91.9,99.3,95.2,94.2,0.4271,57.29,0.87578
51049930101,"Census Tract 9301.01, Cumberland County, Virginia",86.6,90.5,98.2,90.1,0.4315,56.85,0.8445
51093280300,"Census Tract 2803, Isle of Wight County, Virginia",85.9,97.3,97.9,87.5,0.3998,60.02,0.85724
51119951200,"Census Tract 9512, Middlesex County, Virginia",84,99.5,95,89.3,0.4081,59.19,0.85398
51117930600,"Census Tract 9306, Mecklenburg County, Virginia",84.5,87.4,97.7,89.1,0.3721,62.79,0.84298
51013101703,"Census Tract 1017.03, Arlington County, Virginia",97.2,87.5,98.7,93.3,0.5129,48.71,0.85082
51027010500,"Census Tract 105, Buchanan County, Virginia",66.2,85.6,97.4,80.3,0.4195,58.05,0.7751
51027010400,"Census Tract 104, Buchanan County, Virginia",81,96.7,96.3,75.2,0.4135,58.65,0.8157
51165010400,"Census Tract 104, Rockingham County, Virginia",78.1,94.6,95.1,88,0.5262,47.38,0.80636
51041100910,"Census Tract 1009.10, Chesterfield County, Virginia",87.7,96.4,97.4,90.4,0.2882,71.18,0.88616
51059451400,"Census Tract 4514, Fairfax County, Virginia",65.7,75.2,93.5,93.7,0.4688,53.12,0.76244
51059415100,"Census Tract 4151, Fairfax County, Virginia",93.3,99.1,94.1,93.9,0.5716,42.84,0.84648
51710006606,"Census Tract 66.06, Norfolk city, Virginia",85.7,89.6,97.6,83.9,0.4392,56.08,0.82576
51710001200,"Census Tract 12, Norfolk city, Virginia",91.8,96,88,94.5,0.5218,47.82,0.83624
51185020100,"Census Tract 201, Tazewell County, Virginia",84,93.9,96.1,77,0.4407,55.93,0.81386
51041100208,"Census Tract 1002.08, Chesterfield County, Virginia",95.5,98.2,97.5,89.5,0.4069,59.31,0.88002
51059461802,"Census Tract 4618.02, Fairfax County, Virginia",97,98.8,96.9,95.4,0.3818,61.82,0.89984
51059431300,"Census Tract 4313, Fairfax County, Virginia",91.9,99.3,95.6,94.5,0.3166,68.34,0.89928
51059491000,"Census Tract 4910, Fairfax County, Virginia",96.6,100,95.7,91,0.4161,58.39,0.88338
51590000900,"Census Tract 9, Danville city, Virginia",90.9,91.4,94.1,84.7,0.433,56.7,0.8356
51710002600,"Census Tract 26, Norfolk city, Virginia",99,86.1,89.8,94.7,0.4807,51.93,0.84306
51710003300,"Census Tract 33, Norfolk city, Virginia",74.4,91.6,92.8,87.1,0.4514,54.86,0.80152
51710004900,"Census Tract 49, Norfolk city, Virginia",91.7,96.2,97.6,94.3,0.4818,51.82,0.86324
51015070200,"Census Tract 702, Augusta County, Virginia",83.8,97.9,99.4,94.2,0.4246,57.54,0.86568
51003011202,"Census Tract 112.02, Albemarle County, Virginia",93.1,98.7,97.9,94.4,0.4866,51.34,0.87088
51107611030,"Census Tract 6110.30, Loudoun County, Virginia",90,98.9,97.5,93.1,0.3125,68.75,0.8965
51087201701,"Census Tract 2017.01, Henrico County, Virginia",79.8,90.9,95.1,86,0.3186,68.14,0.83988
51087200127,"Census Tract 2001.27, Henrico County, Virginia",98.2,93,95.8,94.4,0.4043,59.57,0.88194
51700032400,"Census Tract 324, Newport News city, Virginia",92.8,97.5,92.6,83.5,0.3602,63.98,0.86076
51700031100,"Census Tract 311, Newport News city, Virginia",89.2,83.6,98.6,93.6,0.4378,56.22,0.84244
51059440100,"Census Tract 4401, Fairfax County, Virginia",95.2,97.1,97.1,95.6,0.3603,63.97,0.89794
51059430101,"Census Tract 4301.01, Fairfax County, Virginia",96.4,90.4,96,96.2,0.2551,74.49,0.90698
51059440702,"Census Tract 4407.02, Fairfax County, Virginia",98.2,100,96.1,95.8,0.3158,68.42,0.91704
51059422302,"Census Tract 4223.02, Fairfax County, Virginia",89.4,97.3,96.4,96.9,0.3897,61.03,0.88206
51059432600,"Census Tract 4326, Fairfax County, Virginia",96.4,98.3,96.6,96.4,0.2835,71.65,0.9187
51059482303,"Census Tract 4823.03, Fairfax County, Virginia",98.8,97.2,99.1,95.1,0.4529,54.71,0.88982
51670820700,"Census Tract 8207, Hopewell city, Virginia",84,91.6,92.8,89.2,0.3801,61.99,0.83918
51710002900,"Census Tract 29, Norfolk city, Virginia",80.7,76,87.8,81.9,0.4489,55.11,0.76302
51157950200,"Census Tract 9502, Rappahannock County, Virginia",92.2,98.4,95.3,90.1,0.4492,55.08,0.86216
51680001800,"Census Tract 18, Lynchburg city, Virginia",96,88.2,98.7,91.2,0.3529,64.71,0.87762
51760070100,"Census Tract 701, Richmond city, Virginia",97,98.5,96.2,91.6,0.4277,57.23,0.88106
51041100929,"Census Tract 1009.29, Chesterfield County, Virginia",95.3,97.1,98.2,95,0.4109,58.91,0.88902
51041100930,"Census Tract 1009.30, Chesterfield County, Virginia",97.8,100,97.2,93.8,0.3029,69.71,0.91702
51149850302,"Census Tract 8503.02, Prince George County, Virginia",94.1,94.6,96.2,89.4,0.3641,63.59,0.87578
51121021101,"Census Tract 211.01, Montgomery County, Virginia",93.2,98,100,87.7,0.4162,58.38,0.87456
51740212400,"Census Tract 2124, Portsmouth city, Virginia",90.7,87.3,95.5,85.3,0.4172,58.28,0.83416
51037930102,"Census Tract 9301.02, Charlotte County, Virginia",85.4,86.5,99.9,81.7,0.5052,49.48,0.80596
51147930301,"Census Tract 9303.01, Prince Edward County, Virginia",84.3,95.1,99.6,86.4,0.4481,55.19,0.84118
51810041803,"Census Tract 418.03, Virginia Beach city, Virginia",99.5,98.7,98.5,92.8,0.2906,70.94,0.92088
51107611902,"Census Tract 6119.02, Loudoun County, Virginia",98.2,96.9,98.5,99,0.2817,71.83,0.92886
51790000100,"Census Tract 1, Staunton city, Virginia",95.8,93.7,95.6,92.9,0.4924,50.76,0.85752
51087200404,"Census Tract 2004.04, Henrico County, Virginia",84.5,99.3,91.9,92.9,0.3806,61.94,0.86108
51177020316,"Census Tract 203.16, Spotsylvania County, Virginia",93.9,97.5,95.9,93.5,0.3519,64.81,0.89122
51069050700,"Census Tract 507, Frederick County, Virginia",85,95.5,97.9,88.8,0.4438,55.62,0.84564
51155210600,"Census Tract 2106, Pulaski County, Virginia",90.7,94.9,92.3,87.2,0.5091,49.09,0.82838
51165010100,"Census Tract 101, Rockingham County, Virginia",73.4,92.6,96.4,88.7,0.3893,61.07,0.82434
51720960100,"Census Tract 9601, Norton city, Virginia",85.4,91.1,91.4,78.8,0.5133,48.67,0.79074
51069050402,"Census Tract 504.02, Frederick County, Virginia",75.5,98.5,99.5,85.2,0.323,67.7,0.8528
51019030103,"Census Tract 301.03, Bedford County, Virginia",97.7,95.6,98,92.9,0.4133,58.67,0.88574
51087200150,"Census Tract 2001.50, Henrico County, Virginia",96.9,100,92.5,95,0.3662,63.38,0.89556
51087200146,"Census Tract 2001.46, Henrico County, Virginia",98.8,100,94.5,99.5,0.4136,58.64,0.90288
51029930201,"Census Tract 9302.01, Buckingham County, Virginia",79.2,97.3,96.3,85.7,0.3957,60.43,0.83786
51760030502,"Census Tract 305.02, Richmond city, Virginia",100,83.6,99.2,92.6,0.4204,57.96,0.86672
51035080401,"Census Tract 804.01, Carroll County, Virginia",84.6,94.9,89.5,87,0.4059,59.41,0.83082
51015070603,"Census Tract 706.03, Augusta County, Virginia",91.8,96.2,96.7,94.9,0.3842,61.58,0.88236
51085320901,"Census Tract 3209.01, Hanover County, Virginia",95.9,98.8,97.3,88.7,0.3437,65.63,0.89266
51770002301,"Census Tract 23.01, Roanoke city, Virginia",95.3,85.2,89.6,92.9,0.5526,44.74,0.81548
51790000402,"Census Tract 4.02, Staunton city, Virginia",94.1,87.9,97.3,86.7,0.3955,60.45,0.8529
51165010301,"Census Tract 103.01, Rockingham County, Virginia",90.9,99.4,96.8,91.5,0.421,57.9,0.873
51083930602,"Census Tract 9306.02, Halifax County, Virginia",78.4,95.8,98.9,88.7,0.5294,47.06,0.81772
51133020301,"Census Tract 203.01, Northumberland County, Virginia",87.7,97.7,86.7,90.4,0.3766,62.34,0.84968
51167030403,"Census Tract 304.03, Russell County, Virginia",89.4,94.7,97.1,90.9,0.4608,53.92,0.85204
51093280105,"Census Tract 2801.05, Isle of Wight County, Virginia",84.2,89.2,92.3,85.1,0.5086,49.14,0.79988
51059431602,"Census Tract 4316.02, Fairfax County, Virginia",87.7,100,97,94.4,0.5018,49.82,0.85784
51059471203,"Census Tract 4712.03, Fairfax County, Virginia",99.2,98.6,97,98.1,0.4361,56.39,0.89858
51059482603,"Census Tract 4826.03, Fairfax County, Virginia",98.3,87,97,99.4,0.3328,66.72,0.89684
51115951302,"Census Tract 9513.02, Mathews County, Virginia",92.6,96.5,100,84.7,0.4634,53.66,0.85492
51031020401,"Census Tract 204.01, Campbell County, Virginia",92.7,98.2,97.9,89.5,0.4078,59.22,0.87504
51041100822,"Census Tract 1008.22, Chesterfield County, Virginia",95.6,98.8,95.3,93.4,0.3354,66.46,0.89912
51179010304,"Census Tract 103.04, Stafford County, Virginia",91.9,98.7,97.5,92.2,0.3575,64.25,0.8891
51153900302,"Census Tract 9003.02, Prince William County, Virginia",84.7,97.7,100,92.6,0.3798,62.02,0.87404
51153900804,"Census Tract 9008.04, Prince William County, Virginia",91.7,99.2,96.1,92.2,0.3982,60.18,0.87876
51003011103,"Census Tract 111.03, Albemarle County, Virginia",97.2,92,96.2,92.8,0.4967,50.33,0.85706
51153901510,"Census Tract 9015.10, Prince William County, Virginia",96.7,99.3,98.8,96.8,0.3373,66.27,0.91574
51590001100,"Census Tract 11, Danville city, Virginia",78.8,79.8,82.3,77.5,0.4563,54.37,0.74554
51059422101,"Census Tract 4221.01, Fairfax County, Virginia",94,97,97.2,93.6,0.3566,64.34,0.89228
51059422201,"Census Tract 4222.01, Fairfax County, Virginia",94,100,95.8,95.6,0.354,64.6,0.9
51059461201,"Census Tract 4612.01, Fairfax County, Virginia",98.9,100,99,96.9,0.4014,59.86,0.90932
51670820300,"Census Tract 8203, Hopewell city, Virginia",84.4,85.6,93,87,0.444,55.6,0.8112
51089011200,"Census Tract 112, Henry County, Virginia",76.4,95.7,92.2,76.8,0.4983,50.17,0.78254
51800075106,"Census Tract 751.06, Suffolk city, Virginia",90.8,98.7,93,94.4,0.3909,60.91,0.87562
51063920103,"Census Tract 9201.03, Floyd County, Virginia",95.1,89.1,98.5,93.3,0.3612,63.88,0.87976
51153901421,"Census Tract 9014.21, Prince William County, Virginia",94.3,99,96.3,98.2,0.2856,71.44,0.91848
51683910402,"Census Tract 9104.02, Manassas city, Virginia",90.8,93.8,98.7,94.2,0.3236,67.64,0.89028
51095080403,"Census Tract 804.03, James City County, Virginia",90.7,99.3,92.2,90.8,0.3334,66.66,0.87932
51680000902,"Census Tract 9.02, Lynchburg city, Virginia",95.2,92.9,91.1,92.6,0.3973,60.27,0.86414
51059480402,"Census Tract 4804.02, Fairfax County, Virginia",96.7,98.1,95.6,96.2,0.4764,52.36,0.87792
51059480201,"Census Tract 4802.01, Fairfax County, Virginia",98.6,100,97.8,94.6,0.4412,55.88,0.89376
51510200104,"Census Tract 2001.04, Alexandria city, Virginia",83.6,91.9,98.1,95.6,0.363,63.7,0.8658
51510200600,"Census Tract 2006, Alexandria city, Virginia",94.3,93.8,93.6,92.6,0.3883,61.17,0.87094
51059421300,"Census Tract 4213, Fairfax County, Virginia",94.4,100,92.2,92.8,0.3355,66.45,0.8917
51059451502,"Census Tract 4515.02, Fairfax County, Virginia",87.8,89.5,88.5,96.6,0.439,56.1,0.837
51059452501,"Census Tract 4525.01, Fairfax County, Virginia",86.3,94.7,96.9,96.1,0.3473,65.27,0.87854
51059430902,"Census Tract 4309.02, Fairfax County, Virginia",96.7,100,95.7,95.7,0.3284,67.16,0.91052
51013102804,"Census Tract 1028.04, Arlington County, Virginia",75.6,90.1,97.3,96.9,0.4136,58.64,0.83708
51197050102,"Census Tract 501.02, Wythe County, Virginia",86.9,97,100,95.2,0.3247,67.53,0.89326
51550021603,"Census Tract 216.03, Chesapeake city, Virginia",93.7,97.5,94.5,91.4,0.3357,66.43,0.88706
51107610701,"Census Tract 6107.01, Loudoun County, Virginia",96.3,99.4,98.6,95.5,0.3268,67.32,0.91424
51810044806,"Census Tract 448.06, Virginia Beach city, Virginia",91.6,89.2,95.2,89.2,0.4348,56.52,0.84344
51660000203,"Census Tract 2.03, Harrisonburg city, Virginia",91.4,99.1,94.6,91.4,0.4233,57.67,0.86834
51800075701,"Census Tract 757.01, Suffolk city, Virginia",88.5,91.2,95.7,88.3,0.4356,56.44,0.84028
51800075602,"Census Tract 756.02, Suffolk city, Virginia",85.3,100,97.8,91.7,0.3851,61.49,0.87258
51107611209,"Census Tract 6112.09, Loudoun County, Virginia",95,99,95.2,95.3,0.3607,63.93,0.89686
51107611805,"Census Tract 6118.05, Loudoun County, Virginia",99,100,99,97.8,0.28,72,0.9356
51595890200,"Census Tract 8902, Emporia city, Virginia",74.7,77.2,90,89.8,0.5021,49.79,0.76298
51041100407,"Census Tract 1004.07, Chesterfield County, Virginia",86.9,95.6,94.5,90.9,0.3143,68.57,0.87294
51041100209,"Census Tract 1002.09, Chesterfield County, Virginia",88.6,97.3,91.8,85.4,0.3419,65.81,0.85782
51101950102,"Census Tract 9501.02, King William County, Virginia",92.8,98.4,95.8,90.9,0.3687,63.13,0.88206
51165010802,"Census Tract 108.02, Rockingham County, Virginia",82.5,91.6,97.1,85.2,0.3637,63.63,0.84006
51059451601,"Census Tract 4516.01, Fairfax County, Virginia",43.5,73.4,97.7,99.1,0.4901,50.99,0.72938
51059482203,"Census Tract 4822.03, Fairfax County, Virginia",98.9,94.5,99.4,94.8,0.45,55,0.8852
51059480504,"Census Tract 4805.04, Fairfax County, Virginia",93.4,96.5,96.1,95.8,0.3931,60.69,0.88498
51059471304,"Census Tract 4713.04, Fairfax County, Virginia",98.4,89.7,92.7,96.3,0.3926,60.74,0.87568
51041100819,"Census Tract 1008.19, Chesterfield County, Virginia",90.2,97.8,93.7,90.5,0.291,70.9,0.8862
51177020304,"Census Tract 203.04, Spotsylvania County, Virginia",96.6,98.1,98.2,94,0.3498,65.02,0.90384
51177020406,"Census Tract 204.06, Spotsylvania County, Virginia",84.2,98.3,93.1,87.4,0.3632,63.68,0.85336
51061930206,"Census Tract 9302.06, Fauquier County, Virginia",91.5,97.8,93.1,91.1,0.4014,59.86,0.86672
51810045601,"Census Tract 456.01, Virginia Beach city, Virginia",97.8,98.1,93.3,93,0.3314,66.86,0.89812
51089010800,"Census Tract 108, Henry County, Virginia",75,94.8,100,85.4,0.397,60.3,0.831
51073100203,"Census Tract 1002.03, Gloucester County, Virginia",92.7,90.4,97.2,90.2,0.3895,61.05,0.8631
51810046400,"Census Tract 464, Virginia Beach city, Virginia",91.5,97.7,95.7,89.3,0.4065,59.35,0.8671
51760060501,"Census Tract 605.01, Richmond city, Virginia",94.2,100,93.4,96.4,0.4066,59.34,0.88668
51660000301,"Census Tract 3.01, Harrisonburg city, Virginia",97,96.6,95.7,92.6,0.4202,57.98,0.87976
51137110302,"Census Tract 1103.02, Orange County, Virginia",90.6,98.3,99.3,86.1,0.3768,62.32,0.87324
51109950301,"Census Tract 9503.01, Louisa County, Virginia",88.7,96.2,96.7,86.5,0.4147,58.53,0.85326
51153901304,"Census Tract 9013.04, Prince William County, Virginia",90.8,98.1,91.3,92.6,0.3077,69.23,0.88406
51153900905,"Census Tract 9009.05, Prince William County, Virginia",92.7,97.4,93,88.4,0.3906,60.94,0.86488
51153901507,"Census Tract 9015.07, Prince William County, Virginia",96.6,100,97.9,95.8,0.3163,68.37,0.91734
51069050100,"Census Tract 501, Frederick County, Virginia",82.2,94.3,95.7,91.2,0.315,68.5,0.8638
51185021102,"Census Tract 211.02, Tazewell County, Virginia",88.5,97.5,98.5,91.8,0.6209,37.91,0.82842
51121020600,"Census Tract 206, Montgomery County, Virginia",99.2,96.8,95.3,94.9,0.4968,50.32,0.87304
51077060101,"Census Tract 601.01, Grayson County, Virginia",80.4,93.4,93.6,83.8,0.4179,58.21,0.81882
51167030300,"Census Tract 303, Russell County, Virginia",76.3,91.8,93.4,75.4,0.3923,60.77,0.79534
51095080304,"Census Tract 803.04, James City County, Virginia",95.2,97.8,97.3,95.8,0.3864,61.36,0.89492
51760020100,"Census Tract 201, Richmond city, Virginia",73.7,59.9,71.5,73.1,0.4864,51.36,0.65912
51710006601,"Census Tract 66.01, Norfolk city, Virginia",96.4,100,94.9,86.4,0.3636,63.64,0.88268
51770002400,"Census Tract 24, Roanoke city, Virginia",88.6,87.3,79.5,94.3,0.4519,54.81,0.80902
51650010800,"Census Tract 108, Hampton city, Virginia",87.6,88.9,97.8,86.5,0.3937,60.63,0.84286
51107610602,"Census Tract 6106.02, Loudoun County, Virginia",96.9,100,94.7,94.9,0.3395,66.05,0.9051
51107611803,"Census Tract 6118.03, Loudoun County, Virginia",95.8,97.9,95.6,96.6,0.331,66.9,0.9056
51630000301,"Census Tract 3.01, Fredericksburg city, Virginia",99.3,100,84.3,94.2,0.4217,57.83,0.87126
51041100704,"Census Tract 1007.04, Chesterfield County, Virginia",93.7,98.9,97.6,90,0.46,54,0.8684
51700032226,"Census Tract 322.26, Newport News city, Virginia",83.4,87,93,88.1,0.3627,63.73,0.83046
51800075401,"Census Tract 754.01, Suffolk city, Virginia",93.2,95.2,92.6,93.6,0.3792,62.08,0.87336
51800075703,"Census Tract 757.03, Suffolk city, Virginia",84.3,96.5,96.4,89.4,0.4002,59.98,0.85316
51650010314,"Census Tract 103.14, Hampton city, Virginia",85.2,95.1,92.2,90.8,0.4533,54.67,0.83594
51195931400,"Census Tract 9314, Wise County, Virginia",90.2,95.3,91.5,79.5,0.4399,56.01,0.82502
51019030601,"Census Tract 306.01, Bedford County, Virginia",95.7,99.3,97.6,84.3,0.4273,57.27,0.86834
51145500202,"Census Tract 5002.02, Powhatan County, Virginia",95.5,100,100,91.7,0.3285,67.15,0.9087
51137110108,"Census Tract 1101.08, Orange County, Virginia",95.8,100,95.3,93.5,0.3707,62.93,0.89506
51107610507,"Census Tract 6105.07, Loudoun County, Virginia",97.1,97.6,95.8,95.8,0.405,59.5,0.8916
51031020600,"Census Tract 206, Campbell County, Virginia",85.3,95.6,96.8,87.1,0.4717,52.83,0.83526
51700032227,"Census Tract 322.27, Newport News city, Virginia",90.7,97.9,96.2,92.8,0.3404,65.96,0.88712
51105950100,"Census Tract 9501, Lee County, Virginia",80.4,96.7,93.1,70.2,0.4379,56.21,0.79322
51013103501,"Census Tract 1035.01, Arlington County, Virginia",100,74.4,100,96.9,0.3421,65.79,0.87418
51800065402,"Census Tract 654.02, Suffolk city, Virginia",76.7,91.4,85.6,88,0.4844,51.56,0.78652
51800075504,"Census Tract 755.04, Suffolk city, Virginia",79.7,85,88.9,86.9,0.5005,49.95,0.7809
51700031902,"Census Tract 319.02, Newport News city, Virginia",93.9,85.3,91.2,89.2,0.4711,52.89,0.82498
51109950201,"Census Tract 9502.01, Louisa County, Virginia",84,88.3,90.5,85.3,0.4807,51.93,0.80006
51053840601,"Census Tract 8406.01, Dinwiddie County, Virginia",90.5,96.1,97.4,88.4,0.4534,54.66,0.85412
51107610800,"Census Tract 6108, Loudoun County, Virginia",95.7,98.2,95.1,97.2,0.3876,61.24,0.89488
51710001600,"Census Tract 16, Norfolk city, Virginia",77.8,73.2,89.7,80.1,0.4084,59.16,0.75992
51165011801,"Census Tract 118.01, Rockingham County, Virginia",90.1,94.4,96.7,92.3,0.5174,48.26,0.84352
51187020601,"Census Tract 206.01, Warren County, Virginia",91.3,95.8,95.8,91,0.3878,61.22,0.87024
51710003501,"Census Tract 35.01, Norfolk city, Virginia",76.3,67.6,76.3,81.8,0.4944,50.56,0.70512
51141030201,"Census Tract 302.01, Patrick County, Virginia",71.3,96.6,95.7,90.7,0.4992,50.08,0.80876
51155210102,"Census Tract 2101.02, Pulaski County, Virginia",89.3,91.4,97.8,89.2,0.3786,62.14,0.85968
51179010201,"Census Tract 102.01, Stafford County, Virginia",99.2,100,100,89.2,0.2778,72.22,0.92124
51085320601,"Census Tract 3206.01, Hanover County, Virginia",91.1,92.1,97.4,92,0.3989,60.11,0.86542
51059492100,"Census Tract 4921, Fairfax County, Virginia",96.2,97,95.4,97.2,0.3683,63.17,0.89794
51059491302,"Census Tract 4913.02, Fairfax County, Virginia",97.4,98.4,98.3,95.7,0.3604,63.96,0.90752
51161031102,"Census Tract 311.02, Roanoke County, Virginia",86.2,89.1,94.3,90,0.4028,59.72,0.83864
51043010300,"Census Tract 103, Clarke County, Virginia",94.5,100,96.2,90.9,0.4103,58.97,0.88114
51177020113,"Census Tract 201.13, Spotsylvania County, Virginia",89.4,98.1,94.9,93.9,0.3536,64.64,0.88188
51061930707,"Census Tract 9307.07, Fauquier County, Virginia",87.4,100,97.6,92.8,0.3564,64.36,0.88432
51810045000,"Census Tract 450, Virginia Beach city, Virginia",100,100,100,100,0.2102,78.98,0.95796
51770000900,"Census Tract 9, Roanoke city, Virginia",74.1,77.7,93.6,92.9,0.5184,48.16,0.77292
51195931600,"Census Tract 9316, Wise County, Virginia",77,95.1,85.8,71.1,0.3679,63.21,0.78442
51650010701,"Census Tract 107.01, Hampton city, Virginia",89.6,83.5,88.5,87,0.4824,51.76,0.80072
51700032117,"Census Tract 321.17, Newport News city, Virginia",95.1,84.7,98.3,82.9,0.4906,50.94,0.82388
51710003400,"Census Tract 34, Norfolk city, Virginia",75.2,83.2,86.9,86.4,0.4106,58.94,0.78128
51740213001,"Census Tract 2130.01, Portsmouth city, Virginia",92.3,98.8,92.8,89.5,0.3377,66.23,0.87926
51710005500,"Census Tract 55, Norfolk city, Virginia",82.4,82.5,88.8,85.8,0.3809,61.91,0.80282
51059421400,"Census Tract 4214, Fairfax County, Virginia",83.2,95.8,98.5,93.7,0.4192,58.08,0.85856
51059452801,"Census Tract 4528.01, Fairfax County, Virginia",91.3,93.6,94.8,94.6,0.4922,50.78,0.85016
51059460501,"Census Tract 4605.01, Fairfax County, Virginia",96.6,99.2,97.4,94.1,0.3343,66.57,0.90774
51059480503,"Census Tract 4805.03, Fairfax County, Virginia",98.7,99.3,98.9,94.2,0.2646,73.54,0.92928
51107611810,"Census Tract 6118.10, Loudoun County, Virginia",93.6,100,97.6,98.3,0.2804,71.96,0.92292
51137110200,"Census Tract 1102, Orange County, Virginia",86.6,86.1,87.8,90.2,0.3723,62.77,0.82694
51117930700,"Census Tract 9307, Mecklenburg County, Virginia",88.8,93,94.8,86.6,0.5153,48.47,0.82334
51153900701,"Census Tract 9007.01, Prince William County, Virginia",90.7,98.4,96.9,92.6,0.4538,54.62,0.86644
51680000201,"Census Tract 2.01, Lynchburg city, Virginia",93.9,99.6,97.8,91.2,0.4358,56.42,0.87784
51059490501,"Census Tract 4905.01, Fairfax County, Virginia",95.3,98.6,93,92.7,0.4138,58.62,0.87644
